Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,Daily_Return,Cumulative_Return,Position,Strategy_Return,Strategy_Cumulative
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,
Date,,,,,,,,,,,,
2019-09-19,53.205039978027344,53.87925005196079,53.062970872148405,53.45786691866771,88242400,51.421865463256836,50.14311958312988,-0.008125157565247565,1.3175761947605227,1,-0.008125157565247565,1.2407470277739936
2019-09-20,52.42728805541992,53.59030602388481,52.36468387974276,53.306175141000466,221652400,51.48531379699707,50.22375373840332,-0.014618012183218343,1.2983158498931948,1,-0.014618012183218343,1.2226097726057015
2019-09-23,52.665679931640625,52.93536402105903,52.40803242365185,52.72106069839544,76662000,51.678909873962404,50.301719665527344,0.004547095321213224,1.3042194158197011,1,0.004547095321213224,1.2281690957823863
2019-09-24,52.41524887084961,53.573453700774465,52.29726393450636,53.22189812453719,124763200,51.8136323928833,50.36551330566406,-0.004755109230832555,1.2980177100365058,1,-0.004755109230832555,1.2223290175780082
2019-09-25,53.22189712524414,53.33506889719885,52.285222698801874,52.624738014666015,87613600,52.01673927307129,50.448846435546876,0.01538957215260206,1.3179936472404679,1,0.01538957215260206,1.241140138188244
2019-09-26,52.94739532470703,53.200225952875144,52.69215811549392,52.97388241288026,75334000,52.18962707519531,50.53220634460449,-0.00515768537696315,1.3111958506791654,1,-0.00515768537696315,1.2347387278467485
2019-09-27,52.68974685668945,53.20503806562803,52.318927655185426,53.10390288400387,101408000,52.30773448944092,50.59933135986328,-0.004866121674872104,1.3048154121301732,1,-0.004866121674872104,1.2287303389603694
2019-09-30,53.9298210144043,54.0767032912969,53.1641057052064,53.190592793635226,103909600,52.491096878051756,50.705986328125,0.023535397903651223,1.3355247620454735,1,0.023535397903651223,1.25764899640409
2019-10-01,54.079105377197266,54.95317554852412,53.98519728496812,54.19468739391718,139223200,52.718523025512695,50.79341430664063,0.002768122719211341,1.339221658481361,1,0.002768122719211341,1.2611303231638296
2019-10-02,52.72346115112305,53.83591148730577,52.475443689226,53.71069946585503,138449200,52.83614883422852,50.84595718383789,-0.025067800523302153,1.3056503170900644,1,-0.025067800523302153,1.229516559788871
2019-10-03,53.17133331298828,53.20504381911866,51.80123546710099,52.595840779341145,114426000,52.92692699432373,50.908273239135745,0.008494741280006046,1.3167414787359024,1,0.008494741280006046,1.2399609848637607
2019-10-04,54.66181182861328,54.77739383312959,53.910547170101694,54.331930250207414,138478800,53.09247055053711,51.00831489562988,0.02803161821900213,1.3536518731609515,1,0.02803161821900213,1.2747190977979195
2019-10-07,54.673858642578125,55.364925801166926,54.38009410896721,54.483635874503506,122306000,53.24766044616699,51.105142745971676,0.00022038812036839772,1.3539502019529106,1,0.00022038812036839772,1.275000030743881
2019-10-08,54.033355712890625,54.91464931879182,54.016502298134355,54.37528125988171,111820000,53.34036483764648,51.17985359191894,-0.011714975777998182,1.3380887081324164,1,-0.011714975777998182,1.2600634362667693
2019-10-09,54.666629791259766,54.849629124264126,54.33193137055521,54.666629791259766,74770400,53.38178062438965,51.27154747009277,0.011720058286479151,1.3537711857842079,1,0.011720058286479151,1.274831453184477
2019-10-10,55.4034538269043,55.48773192375291,54.73165032972558,54.88334576021598,113013600,53.466057014465335,51.35754035949707,0.013478497548834456,1.372017987393483,1,0.013478497548834456,1.292014265801401
2019-10-11,56.87709045410156,57.2214188925984,55.93800588024177,56.09211155799021,166795600,53.676267051696776,51.49512268066406,0.026598280890597792,1.4085113072091275,1,0.026598280890597792,1.3263796241578463
2019-10-14,56.795223236083984,57.3394118222186,56.5062755277323,56.56165628390875,96427600,53.86853790283203,51.652224960327146,-0.0014393707090843977,1.4064839372901166,1,-0.0014393707090843977,1.3244704721777072
2019-10-15,56.66278839111328,57.223826687854974,56.556840046506,56.92043216170895,87360000,54.044555473327634,51.85791702270508,-0.0023317954825214926,1.4032043043989044,1,-0.0023317954825214926,1.32138207791395
2019-10-16,56.434043884277344,56.643534027045355,56.152319562109874,56.19325348849285,73903200,54.184213638305664,52.04147491455078,-0.004036944056777347,1.3975396471218169,1,-0.004036944056777347,1.3160477323877833
2019-10-17,56.653160095214844,56.86264654927724,56.229370350741036,56.60740933532315,67585200,54.356619644165036,52.21962829589844,0.0038826955478650227,1.4029658680876615,1,0.0038826955478650227,1.321157545059103
2019-10-18,56.92525100708008,57.20697529291118,56.414772935422135,56.48701077967433,97433600,54.58151779174805,52.38216201782227,0.004802749068329781,1.409703961103518,1,0.004802749068329781,1.3275027332277525
2019-10-21,57.91249465942383,58.02807669059552,57.14437641113333,57.19253375370334,87247200,54.843858528137204,52.5724828338623,0.017342807187990417,1.4341521850930827,1,0.017342807187990417,1.3505253571716516
2019-10-22,57.78005599975586,58.31942405093042,57.698184485557476,58.06900369490928,82293600,55.11209888458252,52.76261100769043,-0.0022868754048124273,1.4308724577342353,1,-0.0022868754048124273,1.34743687394876
2019-10-23,58.55539321899414,58.56984372572113,58.08344620931156,58.295342884612566,75828800,55.37877368927002,52.92735954284668,0.013418768912954349,1.450073004588482,1,0.013418768912954349,1.3655178179850722
2019-10-24,58.6517219543457,58.945486515651,58.22552194750612,58.87565524701943,69275200,55.66399002075195,53.123989028930666,0.0016450873276745437,1.4524585013125335,1,0.0016450873276745437,1.3677642140431532
2019-10-25,59.37409973144531,59.41021682327287,58.48317594938819,58.550596970246346,73477200,55.99820766448975,53.339930114746096,0.012316395035458783,1.4703475539873092,1,0.012316395035458783,1.3846101384186724
2019-10-28,59.968841552734375,60.01699889123348,59.40779955750476,59.57635207933633,96572800,56.30015869140625,53.54484275817871,0.010016856238311611,1.4850758140559532,1,0.010016856238311611,1.398479579121321
2019-10-29,58.58188247680664,60.137389750244175,58.40851680551002,59.949573571684454,142839600,56.52529754638672,53.70347541809082,-0.023127995139077262,1.450728987847306,1,-0.023127995139077262,1.3661355502133041
2019-10-30,58.57467269897461,59.06588718355996,58.0810553072063,58.93585830709972,124522000,56.817858123779295,53.86191566467285,-0.0001230718018473409,1.4505504440167794,1,-0.0001230718018473409,1.3659674174495717
2019-10-31,59.899009704589844,59.997734635760125,57.129920514953874,59.53301099623121,139162000,57.154241943359374,54.03586250305176,0.022609379525195594,1.4833464895259958,1,0.022609379525195594,1.3968510932097404
2019-11-01,61.59899139404297,61.62547480632661,59.99532672153504,60.08682455950664,151125200,57.50110092163086,54.244675903320314,0.028380797910301014,1.5254450464761875,1,0.028380797910301014,1.4364948417969092
2019-11-04,62.00352478027344,62.087802885565,61.493050334515786,61.96258718112971,103272000,57.867584228515625,54.5088712310791,0.006567207953823484,1.5354629613185267,1,0.006567207953823484,1.4459286021475843
2019-11-05,61.914432525634766,62.16966974444476,61.71939290273919,61.895165179872116,79897600,58.26163806915283,54.75274391174317,-0.0014368901599448591,1.5332566696984482,1,-0.0014368901599448591,1.4438509615671757
2019-11-06,61.9409065246582,62.001104111421654,61.49062975140166,61.82773476760937,75864400,58.625351905822754,55.00836685180664,0.00042759011014892323,1.5339122750867311,1,0.00042759011014892323,1.444468337958871
2019-11-07,62.65578079223633,62.87797622561507,62.33698153276228,62.48913605980215,94940400,58.98796825408935,55.27168968200684,0.011541230306236105,1.5516155099230697,1,0.011541230306236105,1.4611392797173204
2019-11-08,62.8272705078125,62.89972154631713,62.03268972367529,62.477073290771905,69986400,59.285477256774904,55.52168312072754,0.0027370134632080934,1.5558623024634517,1,0.0027370134632080934,1.465138437597529
2019-11-11,63.324790954589844,63.389996893014086,62.37805556445394,62.38288317716648,81821200,59.611955642700195,55.78292747497559,0.007918861391813525,1.5681829603814077,1,0.007918861391813525,1.476740665804682
2019-11-12,63.26681900024414,63.46727915715043,63.01565048685888,63.167797667497766,87388800,59.94215717315674,56.0576522064209,-0.0009154701258670128,1.566747335729285,1,-0.0009154701258670128,1.475388753841485
2019-11-13,63.873008728027344,63.94787724496436,63.051865162318514,63.06635536750636,102734400,60.31410541534424,56.327693481445316,0.009581479476324928,1.5817590931711618,1,0.009581479476324928,1.4895251609060178
2019-11-14,63.431060791015625,63.972048259806755,63.30064153678867,63.69913703372504,89182800,60.65300045013428,56.569199295043944,-0.006919165791822057,1.5708146397627885,1,-0.006919165791822057,1.4792188893666187
2019-11-15,64.18457794189453,64.18940555462353,63.52041635680175,63.6822261428361,100206400,61.015966796875,56.82587203979492,0.011879308677518408,1.5894748317436955,1,0.011879308677518408,1.4967909871550207
2019-11-18,64.5082015991211,64.587897742297,63.815059632152085,64.1942298980991,86703200,61.34575214385986,57.08463485717773,0.005042078137828199,1.5974890880434585,1,0.005042078137828199,1.5043379242682533
2019-11-19,64.31257629394531,64.72556195764945,64.09521580622737,64.70140915448063,76167200,61.67237815856934,57.327301025390625,-0.0030325648572793185,1.5926445987751707,1,-0.0030325648572793185,1.4997759219456448
2019-11-20,63.56386184692383,64.2618311859174,62.890037932428314,64.1314193601943,106234400,61.92280158996582,57.521811981201175,-0.011641804607537831,1.5741033415469796,1,-0.011641804607537831,1.4823158237072638
2019-11-21,63.27888488769531,63.76191135637336,63.078424775770486,63.684625352489114,121395200,62.154159736633304,57.713031158447265,-0.004483317264687314,1.56704613685942,1,-0.004483317264687314,1.4756701315831178
2019-11-22,63.22335433959961,63.56147150135165,62.99633123733724,63.41897953212762,65325200,62.346622467041016,57.924040451049805,-0.0008775525705653209,1.5656709714938246,1,-0.0008775525705653209,1.4743751534658405
2019-11-25,64.3318862915039,64.34879398870619,63.40205876057649,63.44794686989705,84020400,62.564774703979495,58.1516820526123,0.01753358333298638,1.5931227939445494,1,0.01753358333298638,1.5002262330832183
2019-11-26,63.82954788208008,64.52268982778749,63.39723704007561,64.46955661049978,105207600,62.827157974243164,58.36542427062988,-0.007808544695045994,1.5806828234033368,1,-0.007808544695045994,1.4885116494895076
2019-11-27,64.68692779541016,64.72074319855238,64.07589938069799,64.14110532481291,65235600,63.132770729064944,58.58634521484375,0.013432335678047025,1.6019150856878135,1,0.013432335678047025,1.5085058376261342
2019-11-29,64.54441833496094,64.72555327883829,64.21837396190178,64.38743619101386,46617600,63.365041160583495,58.813132781982425,-0.0022030642868052785,1.5983859637720401,1,-0.0022030642868052785,1.5051825022888228
2019-12-02,63.798133850097656,64.78592204737872,63.62666152553849,64.54923643557694,94487200,63.47499828338623,59.040549697875974,-0.011562339612239625,1.5799048824274708,1,-0.011562339612239625,1.4877790710189587
2019-12-03,62.660621643066406,62.67993946193497,61.89743881575501,62.385292973988165,114430400,63.50785312652588,59.240448532104494,-0.017829866461360644,1.5517353893521373,1,-0.017829866461360644,1.4612521688586835
2019-12-04,63.21369171142578,63.592869378884906,62.9576881912002,63.05188192035558,67181600,63.57281608581543,59.456417388916016,0.008826437623134842,1.5654316849738648,1,0.008826437623134842,1.4741498199787852
2019-12-05,64.14108276367188,64.21595864852094,63.45277592891601,63.708779372596254,74424400,63.68282489776611,59.67480110168457,0.014670730772688989,1.5883977117671533,1,0.014670730772688989,1.495776675106302
2019-12-06,65.38004302978516,65.45008392869724,64.55648204866993,64.5999600306422,106075600,63.819038009643556,59.92345405578613,0.019316173234527945,1.6190794771329753,1,0.019316173234527945,1.5246693564828215
2019-12-09,64.46472930908203,65.40179466423844,63.97928524744854,65.20858698429703,128042400,63.90091094970703,60.15895370483398,-0.013999894742897867,1.5964125348727276,1,-0.013999894742897867,1.5033241459743403
2019-12-10,64.84147644042969,65.22548160232219,64.20870556916125,64.87045684956888,90420400,63.976745223999025,60.37718681335449,0.005844236614122922,1.6057423474602757,1,0.005844236614122922,1.5121099279911385
2019-12-11,65.39454650878906,65.47425001658583,64.84631403047881,64.92118255574232,78756800,64.08313159942627,60.60349563598633,0.00852957240829455,1.619438643082003,1,0.00852957240829455,1.52500757911124
2019-12-12,65.56118774414062,65.82685380522655,64.56132667656246,64.67242071287119,137310400,64.16754055023193,60.86025016784668,0.002548243611249168,1.6235653672580466,1,0.002548243611249168,1.5288936699318167
2019-12-13,66.45237731933594,66.48860283714761,65.43319098596562,65.56119272916709,133587600,64.31860637664795,61.12587104797363,0.013593249388239803,1.6456348961932943,1,0.013593249388239803,1.5496763028753011
2019-12-16,67.58992004394531,67.8145330524796,66.8943678133173,66.8991954267903,128186000,64.48887348175049,61.38443321228027,0.01711816447352854,1.6738051450097091,1,0.01711816447352854,1.5762039167086501
2019-12-17,67.7227554321289,68.05121003129551,67.33391512856026,67.5198851143374,114158400,64.64960117340088,61.64541114807129,0.001965313586659523,1.6770946970026173,1,0.001965313586659523,1.5793016516815035
2019-12-18,67.56092834472656,68.08259795841981,67.41119127763334,67.57541855312907,116028400,64.81201877593995,61.915962600708006,-0.002389552615952306,1.673087190982195,1,-0.002389552615952306,1.5755278272883502
2019-12-19,67.62854766845703,67.90870396456602,67.37013405403286,67.50296341312566,98369200,65.0152530670166,62.175200958251956,0.0010008643366390402,1.6747617242837367,1,0.0010008643366390402,1.5771047169020656
2019-12-20,67.48847198486328,68.26372755491401,67.27593911783867,68.16229610408891,275978000,65.225732421875,62.41690132141113,-0.002071250801961022,1.6712928727192204,1,-0.002071250801961022,1.5738381374924055
2019-12-23,68.58976745605469,68.65014577247727,67.71307312233479,67.75171612929323,98572000,65.49405307769776,62.651154861450195,0.01631827538543784,1.6985654900659721,1,0.01631827538543784,1.5995204616321113
2019-12-24,68.65496826171875,68.80471266640946,68.32893127368419,68.75640706871576,48478800,65.7102071762085,62.88834976196289,0.0009505908546174613,1.7001801308867976,1,0.0009505908546174613,1.6010409511547123
2019-12-26,70.01713562011719,70.03404332337787,68.75885314044457,68.7878335629472,93121200,66.01958656311035,63.15543670654297,0.019840768889525018,1.733913011934285,1,0.019840768889525018,1.6328068346492384
2019-12-27,69.99056243896484,70.99767630190148,69.58482179982006,70.30936181417954,146266000,66.28476829528809,63.42656707763672,-0.0003795239681971818,1.733254950387487,1,-0.0003795239681971818,1.6321871453200527
2019-12-30,70.40592956542969,70.68850326907994,68.8843992638008,69.90841293370222,144114400,66.57784385681153,63.70162246704101,0.005934616210965027,1.743541153313792,1,0.005934616210965027,1.6418735496119978
2019-12-31,70.92037963867188,70.92762474291384,69.92292852242264,70.02194986066347,100805600,66.93395614624023,63.98152503967285,0.007306914011611765,1.756281058596762,1,0.007306914011611765,1.6538705784569525
2020-01-02,72.53852081298828,72.59889913772518,71.29231130597061,71.5458973217052,135480400,67.42785110473633,64.27404556274413,0.022816307280933534,1.796352906901389,1,0.022816307280933534,1.6916057977779215
2020-01-03,71.83329010009766,72.59405542623057,71.60868452797844,71.76566667933918,146322800,67.85883102416992,64.55511024475098,-0.009722154587474718,1.7788884862468342,1,-0.009722154587474718,1.6751597447108562
2020-01-06,72.40568542480469,72.4443284378041,70.70301958367426,70.9541954829699,118387200,68.27206115722656,64.83211608886718,0.007968385186163829,1.793063354908481,1,0.007968385186163829,1.6885080628050682
2020-01-07,72.06513977050781,72.67133299565539,71.84536183598526,72.41532954893665,108872000,68.6063159942627,65.10038444519043,-0.004703299917663828,1.7846300401789739,1,-0.004703299917663828,1.6805665029723025
2020-01-08,73.22441864013672,73.52631026770732,71.76809372355218,71.76809372355218,132079200,69.04430046081544,65.37739082336425,0.016086541611112448,1.8133385655807541,1,0.016086541611112448,1.707601005952608
2020-01-09,74.77975463867188,74.97296230565743,73.9513658951312,74.20253438813242,170108400,69.54121437072754,65.673609085083,0.02124067390932649,1.8518550987394609,1,0.02124067390932649,1.7438716020872853
2020-01-10,74.94879150390625,75.5139389034252,74.44644726815396,75.01400478791136,140644800,70.0189266204834,66.000947265625,0.002260462956199083,1.8560411485904098,1,0.002260462956199083,1.7478135592441713
2020-01-13,76.55004119873047,76.57661149006776,75.1468497409281,75.26519625077637,121532000,70.5683692932129,66.36045463562012,0.02136458324002155,1.8956946942063748,1,0.02136458324002155,1.7851548675186817
2020-01-14,75.516357421875,76.69736069243768,75.39319068247579,76.48724535482815,161954400,71.02156829833984,66.67280158996581,-0.013503373227088611,1.8700964212258946,1,-0.013503373227088611,1.761049255074423
2020-01-15,75.19274139404297,76.19743749233605,74.76043057245047,75.31591552157606,121923600,71.40170936584472,66.94467658996582,-0.004285376557877862,1.8620823538614018,1,-0.004285376557877862,1.7535024958794587
2020-01-16,76.1346435546875,76.24574496948411,75.3738782015038,75.73614811924845,108829200,71.82230377197266,67.2272989654541,0.012526503797867239,1.8854077355389882,1,0.012526503797867239,1.7754677515536625
2020-01-17,76.97753143310547,76.97994155406593,76.07668423312775,76.38340344954888,137816400,72.2931339263916,67.52856094360351,0.011071016281996915,1.9062811152773433,1,0.011071016281996915,1.7951239839392736
2020-01-21,76.45586395263672,77.04756709065205,76.31819960849738,76.6056010131108,110843200,72.73449974060058,67.81886009216309,-0.006776879834372029,1.8933624772285762,1,-0.006776879834372029,1.782958644412318
2020-01-22,76.72876739501953,77.28182746630861,76.63457368368562,76.94129287751667,101832400,73.1965145111084,68.10031982421874,0.003569424610149863,1.9001206918507303,1,0.003569424610149863,1.7893227808765628
2020-01-23,77.09827423095703,77.17797035715289,76.23365270464286,76.78189247630218,104472000,73.62193984985352,68.38573989868163,0.004815753575646342,1.90927120486667,1,0.004815753575646342,1.7979397184565546
2020-01-24,76.87608337402344,78.08847725706723,76.68528583944577,77.34461967692074,146537600,74.03299560546876,68.65676574707031,-0.0028819173859585545,1.9037688429868547,1,-0.0028819173859585545,1.7927582047230293
2020-01-27,74.61554718017578,75.29660917774545,73.63258614594737,74.8836234420188,161940000,74.26291618347167,68.88374031066894,-0.029404934469014488,1.8477886449146748,1,-0.029404934469014488,1.7400422671943605
2020-01-28,76.72637176513672,76.89784416878103,75.39804842645664,75.49706977797013,162234000,74.59970664978027,69.14080757141113,0.028289340020034803,1.9000613661758254,1,0.028289340020034803,1.789266914540254
2020-01-29,78.33242797851562,79.1801420756795,77.61755062731045,78.35899827586796,216229200,74.99603157043457,69.43883491516114,0.02093225805457255,1.9398339410121415,1,0.02093225805457255,1.8267203113239194
2020-01-30,78.2188720703125,78.27200526448587,76.9823257736202,77.41463642755821,126743200,75.3609561920166,69.71952079772949,-0.001449666646797576,1.9370218284475302,1,-0.001449666646797576,1.8240721758155654
2020-01-31,74.75077056884766,77.9314960376563,74.45612410034879,77.50884783770134,199588400,75.47156867980956,69.92437217712403,-0.044338423831365104,1.8511373336472179,1,-0.044338423831365104,1.7431956905852546
2020-02-03,74.54547882080078,75.71198454702287,72.99013293890515,73.49247724374133,173788400,75.60717811584473,70.12903022766113,-0.0027463495892365852,1.8460534633913352,1,-0.0027463495892365852,1.7384082658164568
2020-02-04,77.00650024414062,77.19729777289353,75.7458008005722,76.15154128644726,136616400,75.83721885681152,70.39788299560547,0.033013691269672796,1.906998502499047,1,0.033013691269672796,1.7957995396047686
2020-02-05,77.63444519042969,78.43385354098093,77.03066200298008,78.13437206813377,118826800,76.11568412780761,70.68499420166016,0.008154440784845951,1.9225490088644654,1,0.008154440784845951,1.8104432806119293
2020-02-06,78.54253387451172,78.544951365906,77.34704752803583,77.90494263047137,105425600,76.38158988952637,70.99137779235839,0.011696981692270514,1.9450370294236459,1,0.011696981692270514,1.8316200025201412
2020-02-07,77.47492218017578,78.2907522912515,76.98348700831134,78.04140355652011,117684000,76.51634826660157,71.25423851013184,-0.013592783956291377,1.9185985612957035,1,-0.013592783956291377,1.8067231875358631
2020-02-10,77.8428955078125,77.8428955078125,75.97883426440146,76.05871954270658,109348800,76.66105346679687,71.53450546264648,0.004749579828953632,1.927711098322293,1,0.004749579828953632,1.8153043635438864
2020-02-11,77.37322998046875,78.41178269464413,77.1553537002358,78.33915973053,94323200,76.70221290588378,71.78823150634766,-0.006033505360763636,1.9160802430765618,1,-0.006033505360763636,1.8043517149350268
2020-02-12,79.21068572998047,79.21552479911539,77.8235277760248,77.8235277760248,113730400,76.88692932128906,72.08155685424805,0.023747951972220127,1.9615832246640639,1,0.023747951972220127,1.847201372802297
2020-02-13,78.6466293334961,78.97344754144679,78.27866056338509,78.48201230906955,94747600,77.05962371826172,72.37852676391601,-0.0071209634317164205,1.9476148622529628,1,-0.0071209634317164205,1.8340475193755554
2020-02-14,78.66598510742188,78.91533382442148,78.1576021480164,78.61514163995746,80113600,77.18619079589844,72.69863403320312,0.000246110660937493,1.9480941910339635,1,0.000246110660937493,1.8344988980227397
2020-02-18,77.22559356689453,77.40715844205181,76.16283028478497,76.34439515994225,152531200,77.19859390258789,72.9788720703125,-0.01831022059356946,1.9124241566590805,1,-0.01831022059356946,1.8009088185212832
2020-02-19,78.34402465820312,78.57400976696101,77.46767279180867,77.46767279180867,93984000,77.29300193786621,73.26293090820313,0.014482648039989332,1.9401211226231474,1,0.014482648039989332,1.82699074709204
2020-02-20,77.54029846191406,78.59337615293093,77.03433859303921,78.10436411115981,100566000,77.33357849121094,73.5061360168457,-0.010258934230090055,1.920217547627748,1,-0.010258934230090055,1.8082477691786396
2020-02-21,75.78517150878906,77.57661741601534,75.16785392447004,77.13359500928858,129554000,77.26792335510254,73.73254486083984,-0.022635029628975123,1.876753366543116,1,-0.022635029628975123,1.767318027346753
2020-02-24,72.18533325195312,73.63785189891229,70.0186640363075,71.96261786330551,222195200,77.03338584899902,73.87942199707031,-0.047500562249416456,1.7876065264288328,1,-0.047500562249416456,1.6833694273742528
2020-02-25,69.74026489257812,73.23841723217687,69.26820072326095,72.85592387195561,230673600,76.78962173461915,73.9663363647461,-0.033872093529593084,1.7270565509715243,1,-0.033872093529593084,1.6263501806853746
2020-02-26,70.84659576416016,72.11271051529036,69.35776562363947,69.3650279213828,198054800,76.49563293457031,74.07204452514648,0.01586358860675574,1.754453865596739,1,0.01586358860675574,1.6521499308822902
2020-02-27,66.21548461914062,69.23672624207228,66.07991679515257,68.05050408823062,320605600,75.88978576660156,74.06730667114257,-0.0653681534739643,1.6397684560474215,1,-0.0653681534739643,1.5441519406383772
2020-02-28,66.17675018310547,67.39929122080478,62.06370365251087,62.27916414492055,426510000,75.28767967224121,74.03904327392578,-0.0005849754971658516,1.6388092316796083,1,-0.0005849754971658516,1.5432486495892026
2020-03-02,72.33785247802734,72.97454103190371,67.23225006740749,68.33616370279057,341397200,75.16703376770019,74.13134521484375,0.09310070799600512,1.7913835314193691,1,0.09310070799600512,1.6869261914798361
2020-03-03,70.04045104980469,73.59427823904339,69.18830204720706,73.5143929639958,319475600,74.9417823791504,74.18093566894531,-0.031759325851157816,1.7344903981206237,1,-0.031759325851157816,1.6333505528777754
2020-03-04,73.28924560546875,73.44902354050599,70.9627984910642,71.76410400685508,219178400,74.7559196472168,74.29414962768554,0.04638454645807322,1.8149439485733316,1,0.04638454645807322,1.709112777480054
2020-03-05,70.91195678710938,72.51698353207479,70.54640393192855,71.54137556338232,187572800,74.41979522705078,74.36261932373047,-0.03243707584543598,1.7560724740582434,1,-0.03243707584543598,1.6536741566885298
2020-03-06,69.97024536132812,70.40358216932741,68.08197403311165,68.26837793734198,226176800,73.99118080139161,74.39022888183594,-0.013280009020318562,1.7327518157624169,0,-0.013280009020318562,1.6317133489710385
2020-03-09,64.43616485595703,67.32183170470427,63.66874742529087,63.8503122943744,286744800,73.33924293518066,74.3058528137207,-0.07909191223773704,1.5957051612203563,0,-0.0,1.6317133489710385
2020-03-10,69.07696533203125,69.34326197621986,65.2108433903716,67.09186034094932,285290000,72.9009464263916,74.28704940795899,0.07202167426395456,1.71063051856308,0,0.0,1.6317133489710385
2020-03-11,66.67784881591797,68.07953100256213,65.8135986798909,67.15234343249551,255598800,72.36617736816406,74.22079513549805,-0.03473106417720406,1.6512185002393818,0,-0.0,1.6317133489710385
2020-03-12,60.09312057495117,65.36334381218688,60.03744172378647,61.95960879581329,418474000,71.4102991104126,74.01453895568848,-0.0987543593247242,1.4881534751431096,0,-0.0,1.6317133489710385
2020-03-13,67.29277038574219,67.76484191547881,61.235766409905956,64.12628289000264,370732000,70.8426061630249,73.94198677062988,0.11980822000766711,1.6664464940982295,0,0.0,1.6317133489710385
2020-03-16,58.63575744628906,62.71975075656297,58.10074479595678,58.572812608634756,322423600,69.84109477996826,73.6639315032959,-0.12864699862746842,1.452063154259225,0,-0.0,1.6317133489710385
2020-03-17,61.21398162841797,62.363888604538765,57.71340983694092,59.9188176066588,324056000,69.04051418304444,73.4515453338623,0.04397016930310116,1.5159106169907983,0,0.0,1.6317133489710385
2020-03-18,59.71546936035156,60.521617752082875,57.403542823432716,58.04507418797264,300233600,68.10908641815186,73.19774101257325,-0.024479901947282223,1.4788012737260194,0,-0.0,1.6317133489710385
2020-03-19,59.25791931152344,61.20913545401907,58.732592172693536,59.88976507646557,271857200,67.19496746063233,72.94159660339355,-0.007662169513682482,1.4674704476896812,0,-0.0,1.6317133489710385
2020-03-20,55.49590301513672,60.96463541715743,55.195714466288855,59.83893112943769,401693200,66.18050403594971,72.58702629089356,-0.06348546051051018,1.3743074105325372,0,-0.0,1.6317133489710385
2020-03-23,54.31693649291992,55.31675472983707,51.470001124172114,55.215078862447456,336752800,65.28708419799804,72.17776992797852,-0.02124420827777551,1.3451113376654937,0,-0.0,1.6317133489710385
2020-03-24,59.76630783081055,59.96239727698541,56.72085964919753,57.21955717748085,287531200,64.78838634490967,71.8741202545166,0.10032545444828123,1.4800602439003199,0,0.0,1.6317133489710385
2020-03-25,59.437068939208984,62.518828553443576,59.14172316127237,60.70318009593795,303602000,64.21791000366211,71.53186080932618,-0.005508770803336005,1.4719069312415434,0,-0.0,1.6317133489710385
2020-03-26,62.56483459472656,62.622932989619684,59.640429280826744,59.67916400672001,252087200,64.0353775024414,71.2728303527832,0.05262314766423959,1.5493633070322848,0,0.0,1.6317133489710385
2020-03-27,59.97450256347656,61.94266302499107,59.80746231049624,61.187354431284916,204216800,63.72526512145996,70.96846557617188,-0.04140236361255134,1.4852160040265892,0,-0.0,1.6317133489710385
2020-03-30,61.68605041503906,61.85793342734731,60.376361777058186,60.700760441559225,167976400,63.192675018310545,70.6794937133789,0.028537924924862956,1.5276009868467049,0,0.0,1.6317133489710385
2020-03-31,61.5601692199707,63.545277612218875,61.00579280749305,61.87730561089299,197002000,62.768660926818846,70.37114646911621,-0.002040675229187161,1.524483649352765,0,-0.0,1.6317133489710385
2020-04-01,58.32105255126953,60.211747296676954,57.890138928877285,59.67431503612997,176218400,62.02025127410889,70.00845024108887,-0.052617085198823244,1.4442697632905575,0,-0.0,1.6317133489710385
2020-04-02,59.29423141479492,59.34749072840286,57.350277549943364,58.18305551478086,165934000,61.439365005493165,69.65975952148438,0.016686579218882835,1.4683696851091426,0,0.0,1.6317133489710385
2020-04-03,58.44208908081055,59.4806382957601,57.85139756896397,58.77858908876302,129880000,60.86295719146729,69.28663581848144,-0.014371420518518585,1.4472671268877944,0,-0.0,1.6317133489710385
2020-04-06,63.540443420410156,63.69537493741288,60.37153204839501,60.73950086568339,201820400,60.81817111968994,69.01992301940918,0.08723771548532233,1.5735234047344917,0,0.0,1.6317133489710385
2020-04-07,62.804481506347656,65.77488676591214,62.70038611330759,65.55700306601591,202887200,60.50454692840576,68.78370170593261,-0.011582574411592717,1.5552979528107718,0,-0.0,1.6317133489710385
2020-04-08,64.41192626953125,64.72663561506812,63.240229051959766,63.60577446976855,168895200,60.39125080108643,68.5374127960205,0.025594427732376523,1.5951049138663003,0,0.0,1.6317133489710385
2020-04-09,64.87673950195312,65.38028340961694,64.0802804727914,65.04862618518483,161834800,60.630431747436525,68.26829902648926,0.007216260393717588,1.606615606280058,0,0.0,1.6317133489710385
2020-04-13,66.1501235961914,66.25906545571533,64.35383885573385,64.95421592166439,131022800,60.573299407958984,68.02692405700684,0.019627744920811763,1.6381498475859184,0,0.0,1.6317133489710385
2020-04-14,69.49091339111328,69.78142008992293,67.31213531371759,67.78420685231022,194994800,61.11605720520019,67.92172691345215,0.050503152727506384,1.7208815795290913,0,0.0,1.6317133489710385
